sent_id	word_id	word	word_is_unique	scene_name	objectname	word_class
1487	26	coats	1	Baskerville Hall		
1487	27	of	0	Baskerville Hall		
1487	28	arms	0	Baskerville Hall		
1487	29	which	0	Baskerville Hall		
1487	30	covered	0	Baskerville Hall		NoMotion
1487	31	them	0	Baskerville Hall	windows	
1487	32	.	0	Baskerville Hall		
1488	1	The	0	Baskerville Hall		
1488	2	dark	0	Baskerville Hall		
1488	3	panelling	0	Baskerville Hall		
1488	4	glowed	0	Baskerville Hall		
1488	5	like	0	Baskerville Hall		
1488	6	bronze	0	Baskerville Hall		
1488	7	in	0	Baskerville Hall		
1488	8	the	0	Baskerville Hall		
1488	9	golden	0	Baskerville Hall		
1488	10	rays	0	Baskerville Hall		
1488	11	,	0	Baskerville Hall		
1488	12	and	0	Baskerville Hall		
1488	13	it	0	Baskerville Hall		
1488	14	was	0	Baskerville Hall		
1488	15	hard	0	Baskerville Hall		
1488	16	to	0	Baskerville Hall		
1488	17	realize	0	Baskerville Hall		
1488	18	that	0	Baskerville Hall		
1488	19	this	0	Baskerville Hall		
1488	20	was	0	Baskerville Hall		
1488	21	indeed	0	Baskerville Hall		
1488	22	the	0	Baskerville Hall		
1488	23	chamber	0	Baskerville Hall		
1488	24	which	0	Baskerville Hall		
1488	25	had	0	Baskerville Hall		
1488	26	struck	0	Baskerville Hall		
1488	27	such	0	Baskerville Hall		
1488	28	a	0	Baskerville Hall		
1488	29	gloom	0	Baskerville Hall		
1488	30	into	0	Baskerville Hall		
1488	31	our	0	Baskerville Hall		
1488	32	souls	0	Baskerville Hall		
1488	33	upon	0	Baskerville Hall		
1488	34	the	0	Baskerville Hall		
1488	35	evening	0	Baskerville Hall		
1488	36	before	0	Baskerville Hall		
1488	37	.	0	Baskerville Hall		
1489	1	``	0	Baskerville Hall		
1489	2	I	0	Baskerville Hall		
1489	3	guess	0	Baskerville Hall		
1489	4	it	0	Baskerville Hall		
1489	5	is	0	Baskerville Hall		
1489	6	ourselves	0	Baskerville Hall		
1489	7	and	0	Baskerville Hall		
1489	8	not	0	Baskerville Hall		
1489	9	the	0	Baskerville Hall		
1489	10	house	0	Baskerville Hall		
1489	11	that	0	Baskerville Hall		
1489	12	we	0	Baskerville Hall		
1489	13	have	0	Baskerville Hall		
1489	14	to	0	Baskerville Hall		
1489	15	blame	0	Baskerville Hall		
1489	16	!	0	Baskerville Hall		
1489	17	''	0	Baskerville Hall		
1490	1	said	0	Baskerville Hall		
1490	2	the	0	Baskerville Hall		
1490	3	baronet	0	Baskerville Hall		
1490	4	.	0	Baskerville Hall		
1491	1	``	0	Baskerville Hall		
1491	2	We	0	Baskerville Hall		
1491	3	were	0	Baskerville Hall		
1491	4	tired	1	Baskerville Hall		
1491	5	with	0	Baskerville Hall		
1491	6	our	0	Baskerville Hall		
1491	7	journey	0	Baskerville Hall		
1491	8	and	0	Baskerville Hall		
1491	9	chilled	1	Baskerville Hall		
1491	10	by	0	Baskerville Hall		
1491	11	our	0	Baskerville Hall		
1491	12	drive	0	Baskerville Hall		
1491	13	,	0	Baskerville Hall		
1491	14	so	0	Baskerville Hall		
1491	15	we	0	Baskerville Hall		
1491	16	took	0	Baskerville Hall		
1491	17	a	0	Baskerville Hall		
1491	18	gray	0	Baskerville Hall		
1491	19	view	0	Baskerville Hall		
1491	20	of	0	Baskerville Hall		
1491	21	the	0	Baskerville Hall		
1491	22	place	0	Baskerville Hall		
1491	23	.	0	Baskerville Hall		
1492	1	Now	0	Baskerville Hall		
1492	2	we	0	Baskerville Hall		
1492	3	are	0	Baskerville Hall		
1492	4	fresh	0	Baskerville Hall		
1492	5	and	0	Baskerville Hall		
1492	6	well	0	Baskerville Hall		
1492	7	,	0	Baskerville Hall		
1492	8	so	0	Baskerville Hall		
1492	9	it	0	Baskerville Hall		
1492	10	is	0	Baskerville Hall		
1492	11	all	0	Baskerville Hall		
1492	12	cheerful	0	Baskerville Hall		
1492	13	once	0	Baskerville Hall		
1492	14	more	0	Baskerville Hall		
1492	15	.	0	Baskerville Hall		
1492	16	''	0	Baskerville Hall		
1493	1	``	0	Baskerville Hall		
1493	2	And	0	Baskerville Hall		
1493	3	yet	0	Baskerville Hall		
1493	4	it	0	Baskerville Hall		
1493	5	was	0	Baskerville Hall		
1493	6	not	0	Baskerville Hall		
1493	7	entirely	0	Baskerville Hall		
1493	8	a	0	Baskerville Hall		
1493	9	question	0	Baskerville Hall		
1493	10	of	0	Baskerville Hall		
1493	11	imagination	0	Baskerville Hall		
1493	12	,	0	Baskerville Hall		
1493	13	''	0	Baskerville Hall		
1494	1	I	0	Baskerville Hall		
1494	2	answered	0	Baskerville Hall		
1494	3	.	0	Baskerville Hall		
1495	1	``	0	Baskerville Hall		
1495	2	Did	0	Baskerville Hall		
1495	3	you	0	Baskerville Hall		
1495	4	,	0	Baskerville Hall		
1495	5	for	0	Baskerville Hall		
1495	6	example	0	Baskerville Hall		
1495	7	,	0	Baskerville Hall		
1495	8	happen	1	Baskerville Hall		
1495	9	to	0	Baskerville Hall		
1495	10	hear	0	Baskerville Hall		
1495	11	someone	0	Baskerville Hall		
1495	12	,	0	Baskerville Hall		
1495	13	a	0	Baskerville Hall		
1495	14	woman	0	Baskerville Hall		
1495	15	I	0	Baskerville Hall		
1495	16	think	0	Baskerville Hall		
1495	17	,	0	Baskerville Hall		
1495	18	sobbing	0	Baskerville Hall		
1495	19	in	0	Baskerville Hall		
1495	20	the	0	Baskerville Hall		
1495	21	night	0	Baskerville Hall		
1495	22	?	0	Baskerville Hall		
1495	23	''	0	Baskerville Hall		
1496	1	``	0	Baskerville Hall		
1496	2	That	0	Baskerville Hall		
1496	3	is	0	Baskerville Hall		
1496	4	curious	0	Baskerville Hall		
1496	5	,	0	Baskerville Hall		
1496	6	for	0	Baskerville Hall		
1496	7	I	0	Baskerville Hall		
1496	8	did	0	Baskerville Hall		
1496	9	when	0	Baskerville Hall		
1496	10	I	0	Baskerville Hall		
1496	11	was	0	Baskerville Hall		
1496	12	half	0	Baskerville Hall		
1496	13	asleep	0	Baskerville Hall		
1496	14	fancy	0	Baskerville Hall		
1496	15	that	0	Baskerville Hall		
1496	16	I	0	Baskerville Hall		
1496	17	heard	0	Baskerville Hall		
1496	18	something	0	Baskerville Hall		
1496	19	of	0	Baskerville Hall		
1496	20	the	0	Baskerville Hall		
1496	21	sort	0	Baskerville Hall		
1496	22	.	0	Baskerville Hall		
1497	1	I	0	Baskerville Hall		
1497	2	waited	0	Baskerville Hall		
1497	3	quite	0	Baskerville Hall		
1497	4	a	0	Baskerville Hall		
1497	5	time	0	Baskerville Hall		
1497	6	,	0	Baskerville Hall		
1497	7	but	0	Baskerville Hall		
1497	8	there	0	Baskerville Hall		
1497	9	was	0	Baskerville Hall		
1497	10	no	0	Baskerville Hall		
1497	11	more	0	Baskerville Hall		
1497	12	of	0	Baskerville Hall		
1497	13	it	0	Baskerville Hall		
1497	14	,	0	Baskerville Hall		
1497	15	so	0	Baskerville Hall		
1497	16	I	0	Baskerville Hall		
1497	17	concluded	0	Baskerville Hall		
1497	18	that	0	Baskerville Hall		
1497	19	it	0	Baskerville Hall		
1497	20	was	0	Baskerville Hall		
1497	21	all	0	Baskerville Hall		
1497	22	a	0	Baskerville Hall		
1497	23	dream	0	Baskerville Hall		
1497	24	.	0	Baskerville Hall		
1497	25	''	0	Baskerville Hall		
1498	1	``	0	Baskerville Hall		
1498	2	I	0	Baskerville Hall		
1498	3	heard	0	Baskerville Hall		
1498	4	it	0	Baskerville Hall		
1498	5	distinctly	0	Baskerville Hall		
1498	6	,	0	Baskerville Hall		
1498	7	and	0	Baskerville Hall		
1498	8	I	0	Baskerville Hall		
1498	9	am	0	Baskerville Hall		
1498	10	sure	0	Baskerville Hall		
1498	11	that	0	Baskerville Hall		
1498	12	it	0	Baskerville Hall		
1498	13	was	0	Baskerville Hall		
1498	14	really	0	Baskerville Hall		
1498	15	the	0	Baskerville Hall		
1498	16	sob	0	Baskerville Hall		
1498	17	of	0	Baskerville Hall		
1498	18	a	0	Baskerville Hall		
1498	19	woman	0	Baskerville Hall		
1498	20	.	0	Baskerville Hall		
1498	21	''	0	Baskerville Hall		
1499	1	``	0	Baskerville Hall		
1499	2	We	0	Baskerville Hall		
1499	3	must	0	Baskerville Hall		
1499	4	ask	0	Baskerville Hall		
1499	5	about	0	Baskerville Hall		
1499	6	this	0	Baskerville Hall		
1499	7	right	0	Baskerville Hall		
1499	8	away	0	Baskerville Hall		
1499	9	.	0	Baskerville Hall		
1499	10	''	0	Baskerville Hall		
1500	1	He	0	Baskerville Hall	Henry Baskerville	Physical
1500	2	rang	1	Baskerville Hall		InMotion
1500	3	the	0	Baskerville Hall		
1500	4	bell	0	Baskerville Hall	bell	Physical
1500	5	and	0	Baskerville Hall		
1500	6	asked	0	Baskerville Hall		
1500	7	Barrymore	0	Baskerville Hall		
1500	8	whether	0	Baskerville Hall		
1500	9	he	0	Baskerville Hall	Henry Baskerville	Physical
1500	10	could	0	Baskerville Hall		
1500	11	account	0	Baskerville Hall		
1500	12	for	0	Baskerville Hall		
1500	13	our	0	Baskerville Hall		
1500	14	experience	0	Baskerville Hall		
1500	15	.	0	Baskerville Hall		
1501	1	It	0	Baskerville Hall		
1501	2	seemed	0	Baskerville Hall		
1501	3	to	0	Baskerville Hall		
1501	4	me	0	Baskerville Hall		
1501	5	that	0	Baskerville Hall		
1501	6	the	0	Baskerville Hall		
1501	7	pallid	1	Baskerville Hall		
1501	8	features	0	Baskerville Hall		
1501	9	of	0	Baskerville Hall		
1501	10	the	0	Baskerville Hall		
1501	11	butler	0	Baskerville Hall		
1501	12	turned	0	Baskerville Hall		
1501	13	a	0	Baskerville Hall		
1501	14	shade	1	Baskerville Hall		
1501	15	paler	0	Baskerville Hall		
1501	16	still	0	Baskerville Hall		
1501	17	as	0	Baskerville Hall		
1501	18	he	0	Baskerville Hall		
1501	19	listened	0	Baskerville Hall		
1501	20	to	0	Baskerville Hall		
1501	21	his	0	Baskerville Hall		
1501	22	master	0	Baskerville Hall		
1501	23	's	0	Baskerville Hall		
1501	24	question	0	Baskerville Hall		
1501	25	.	0	Baskerville Hall		
1502	1	``	0	Baskerville Hall		
1502	2	There	0	Baskerville Hall		
1502	3	are	0	Baskerville Hall		
1502	4	only	0	Baskerville Hall		
1502	5	two	0	Baskerville Hall		
1502	6	women	0	Baskerville Hall		
1502	7	in	0	Baskerville Hall		
1502	8	the	0	Baskerville Hall		
1502	9	house	0	Baskerville Hall		
1502	10	,	0	Baskerville Hall		
1502	11	Sir	0	Baskerville Hall		
1502	12	Henry	0	Baskerville Hall		
1502	13	,	0	Baskerville Hall		
1502	14	''	0	Baskerville Hall		
1503	1	he	0	Baskerville Hall		
1503	2	answered	0	Baskerville Hall		
1503	3	.	0	Baskerville Hall		
1504	1	``	0	Baskerville Hall		
1504	2	One	0	Baskerville Hall		
1504	3	is	0	Baskerville Hall		
1504	4	the	0	Baskerville Hall		
1504	5	scullery-maid	1	Baskerville Hall		
1504	6	,	0	Baskerville Hall		
1504	7	who	0	Baskerville Hall		
1504	8	sleeps	1	Baskerville Hall		
1504	9	in	0	Baskerville Hall		
1504	10	the	0	Baskerville Hall		
1504	11	other	0	Baskerville Hall		
1504	12	wing	0	Baskerville Hall		
1504	13	.	0	Baskerville Hall		
1505	1	The	0	Baskerville Hall		
1505	2	other	0	Baskerville Hall		
1505	3	is	0	Baskerville Hall		
1505	4	my	0	Baskerville Hall		
1505	5	wife	0	Baskerville Hall		
1505	6	,	0	Baskerville Hall		
1505	7	and	0	Baskerville Hall		
1505	8	I	0	Baskerville Hall		
1505	9	can	0	Baskerville Hall		
1505	10	answer	0	Baskerville Hall		
1505	11	for	0	Baskerville Hall		
1505	12	it	0	Baskerville Hall		
1505	13	that	0	Baskerville Hall		
1505	14	the	0	Baskerville Hall		
1505	15	sound	0	Baskerville Hall		
1505	16	could	0	Baskerville Hall		
1505	17	not	0	Baskerville Hall		
1505	18	have	0	Baskerville Hall		
1505	19	come	0	Baskerville Hall		
1505	20	from	0	Baskerville Hall		
1505	21	her	0	Baskerville Hall		
1505	22	.	0	Baskerville Hall		
1505	23	''	0	Baskerville Hall		
1506	1	And	0	Baskerville Hall		
1506	2	yet	0	Baskerville Hall		
1506	3	he	0	Baskerville Hall		
1506	4	lied	0	Baskerville Hall		
1506	5	as	0	Baskerville Hall		
1506	6	he	0	Baskerville Hall		
1506	7	said	0	Baskerville Hall		
1506	8	it	0	Baskerville Hall		
1506	9	,	0	Baskerville Hall		
1506	10	for	0	Baskerville Hall		
1506	11	it	0	Baskerville Hall		
1506	12	chanced	0	Baskerville Hall		
1506	13	that	0	Baskerville Hall		
1506	14	after	0	Baskerville Hall		
1506	15	breakfast	0	Baskerville Hall		
1506	16	I	0	Baskerville Hall	Dr. Watson	Physical
1506	17	met	0	Baskerville Hall		Motion
1506	18	Mrs.	0	Baskerville Hall		
1506	19	Barrymore	0	Baskerville Hall	Mrs. Barrymore	Physical
1506	20	in	0	Baskerville Hall		
1506	21	the	0	Baskerville Hall		
1506	22	long	0	Baskerville Hall		
1506	23	corridor	0	Baskerville Hall		
1506	24	with	0	Baskerville Hall		
1506	25	the	0	Baskerville Hall		
1506	26	sun	0	Baskerville Hall		
1506	27	full	0	Baskerville Hall		
1506	28	upon	0	Baskerville Hall		
1506	29	her	0	Baskerville Hall		
1506	30	face	0	Baskerville Hall		
1506	31	.	0	Baskerville Hall		
1507	1	She	0	Baskerville Hall		
1507	2	was	0	Baskerville Hall		
1507	3	a	0	Baskerville Hall		
1507	4	large	0	Baskerville Hall		
1507	5	,	0	Baskerville Hall		
1507	6	impassive	0	Baskerville Hall		
1507	7	,	0	Baskerville Hall		
1507	8	heavy-featured	1	Baskerville Hall		
1507	9	woman	0	Baskerville Hall	Mrs. Barrymore	Physical
1507	10	with	0	Baskerville Hall		
1507	11	a	0	Baskerville Hall		
1507	12	stern	0	Baskerville Hall		
1507	13	set	0	Baskerville Hall		NoMotion
1507	14	expression	0	Baskerville Hall		
1507	15	of	0	Baskerville Hall		
1507	16	mouth	0	Baskerville Hall		
1507	17	.	0	Baskerville Hall		
1508	1	But	0	Baskerville Hall		
1508	2	her	0	Baskerville Hall		
1508	3	tell-tale	1	Baskerville Hall		
1508	4	eyes	0	Baskerville Hall		
1508	5	were	0	Baskerville Hall		
1508	6	red	0	Baskerville Hall		
1508	7	and	0	Baskerville Hall		
1508	8	glanced	0	Baskerville Hall		
1508	9	at	0	Baskerville Hall		
1508	10	me	0	Baskerville Hall		
1508	11	from	0	Baskerville Hall		
1508	12	between	0	Baskerville Hall		
1508	13	swollen	1	Baskerville Hall		
1508	14	lids	1	Baskerville Hall		
1508	15	.	0	Baskerville Hall		
1509	1	It	0	Baskerville Hall		
1509	2	was	0	Baskerville Hall		
1509	3	she	0	Baskerville Hall	Mrs. Barrymore	
1509	4	,	0	Baskerville Hall		
1509	5	then	0	Baskerville Hall		
1509	6	,	0	Baskerville Hall		
1509	7	who	0	Baskerville Hall		
1509	8	wept	0	Baskerville Hall		NoMotion
1509	9	in	0	Baskerville Hall		
1509	10	the	0	Baskerville Hall		
1509	11	night	0	Baskerville Hall		
1509	12	,	0	Baskerville Hall		
1509	13	and	0	Baskerville Hall		
1509	14	if	0	Baskerville Hall		
1509	15	she	0	Baskerville Hall	Mrs. Barrymore	
1509	16	did	0	Baskerville Hall		
1509	17	so	0	Baskerville Hall		
1509	18	her	0	Baskerville Hall		
1509	19	husband	0	Baskerville Hall		
1509	20	must	0	Baskerville Hall		
1509	21	know	0	Baskerville Hall		
1509	22	it	0	Baskerville Hall		
1509	23	.	0	Baskerville Hall		
1510	1	Yet	0	Baskerville Hall		
1510	2	he	0	Baskerville Hall		
1510	3	had	0	Baskerville Hall		
1510	4	taken	0	Baskerville Hall		
1510	5	the	0	Baskerville Hall		
1510	6	obvious	0	Baskerville Hall		
1510	7	risk	0	Baskerville Hall		
1510	8	of	0	Baskerville Hall		
1510	9	discovery	0	Baskerville Hall		
1510	10	in	0	Baskerville Hall		
1510	11	declaring	1	Baskerville Hall		
1510	12	that	0	Baskerville Hall		
1510	13	it	0	Baskerville Hall		
1510	14	was	0	Baskerville Hall		
1510	15	not	0	Baskerville Hall		
1510	16	so	0	Baskerville Hall		
1510	17	.	0	Baskerville Hall		
1511	1	Why	0	Baskerville Hall		
1511	2	had	0	Baskerville Hall		
1511	3	he	0	Baskerville Hall		
1511	4	done	0	Baskerville Hall		
1511	5	this	0	Baskerville Hall		
1511	6	?	0	Baskerville Hall		
1512	1	And	0	Baskerville Hall		
1512	2	why	0	Baskerville Hall		
1512	3	did	0	Baskerville Hall		
1512	4	she	0	Baskerville Hall	Mrs. Barrymore	
1512	5	weep	1	Baskerville Hall		NoMotion
1512	6	so	0	Baskerville Hall		
1512	7	bitterly	0	Baskerville Hall		
1512	8	?	0	Baskerville Hall		
1513	1	Already	0	Baskerville Hall		
1513	2	round	0	Baskerville Hall		
1513	3	this	0	Baskerville Hall		
1513	4	pale-faced	1	Baskerville Hall		
1513	5	,	0	Baskerville Hall		
1513	6	handsome	0	Baskerville Hall		
1513	7	,	0	Baskerville Hall		
1513	8	black-bearded	0	Baskerville Hall		
1513	9	man	0	Baskerville Hall		
1513	10	there	0	Baskerville Hall		
1513	11	was	0	Baskerville Hall		
1513	12	gathering	1	Baskerville Hall		
1513	13	an	0	Baskerville Hall		
1513	14	atmosphere	0	Baskerville Hall		
1513	15	of	0	Baskerville Hall		
1513	16	mystery	0	Baskerville Hall		
1513	17	and	0	Baskerville Hall		
1513	18	of	0	Baskerville Hall		
1513	19	gloom	0	Baskerville Hall		
1513	20	.	0	Baskerville Hall		
1514	1	It	0	Baskerville Hall		
1514	2	was	0	Baskerville Hall		
1514	3	he	0	Baskerville Hall		
1514	4	who	0	Baskerville Hall		
1514	5	had	0	Baskerville Hall		
1514	6	been	0	Baskerville Hall		
1514	7	the	0	Baskerville Hall		
1514	8	first	0	Baskerville Hall		
1514	9	to	0	Baskerville Hall		
1514	10	discover	0	Baskerville Hall		
1514	11	the	0	Baskerville Hall		
1514	12	body	0	Baskerville Hall		
1514	13	of	0	Baskerville Hall		
1514	14	Sir	0	Baskerville Hall		
1514	15	Charles	0	Baskerville Hall		
1514	16	,	0	Baskerville Hall		
1514	17	and	0	Baskerville Hall		
1514	18	we	0	Baskerville Hall		
1514	19	had	0	Baskerville Hall		
1514	20	only	0	Baskerville Hall		
1514	21	his	0	Baskerville Hall		
1514	22	word	0	Baskerville Hall		
1514	23	for	0	Baskerville Hall		
1514	24	all	0	Baskerville Hall		
1514	25	the	0	Baskerville Hall		
1514	26	circumstances	0	Baskerville Hall		
1514	27	which	0	Baskerville Hall		
1514	28	led	0	Baskerville Hall		
1514	29	up	0	Baskerville Hall		
1514	30	to	0	Baskerville Hall		
1514	31	the	0	Baskerville Hall		
1514	32	old	0	Baskerville Hall		
1514	33	man	0	Baskerville Hall		
1514	34	's	0	Baskerville Hall		
1514	35	death	0	Baskerville Hall		
1514	36	.	0	Baskerville Hall		
1515	1	Was	0	Baskerville Hall		
1515	2	it	0	Baskerville Hall		
1515	3	possible	0	Baskerville Hall		
1515	4	that	0	Baskerville Hall		
1515	5	it	0	Baskerville Hall		
1515	6	was	0	Baskerville Hall		
1515	7	Barrymore	0	Baskerville Hall		
1515	8	after	0	Baskerville Hall		
1515	9	all	0	Baskerville Hall		
1515	10	whom	0	Baskerville Hall		
1515	11	we	0	Baskerville Hall		
1515	12	had	0	Baskerville Hall		
1515	13	seen	0	Baskerville Hall		
1515	14	in	0	Baskerville Hall		
1515	15	the	0	Baskerville Hall		
1515	16	cab	0	Baskerville Hall		
1515	17	in	0	Baskerville Hall		
1515	18	Regent	0	Baskerville Hall		
1515	19	Street	0	Baskerville Hall		
1515	20	?	0	Baskerville Hall		
1516	1	The	0	Baskerville Hall		
1516	2	beard	0	Baskerville Hall		
1516	3	might	0	Baskerville Hall		
1516	4	well	0	Baskerville Hall		
1516	5	have	0	Baskerville Hall		
1516	6	been	0	Baskerville Hall		
1516	7	the	0	Baskerville Hall		
1516	8	same	0	Baskerville Hall		
1516	9	.	0	Baskerville Hall		
1517	1	The	0	Baskerville Hall		
1517	2	cabman	0	Baskerville Hall		
1517	3	had	0	Baskerville Hall		
1517	4	described	0	Baskerville Hall		
1517	5	a	0	Baskerville Hall		
1517	6	somewhat	0	Baskerville Hall		
1517	7	shorter	0	Baskerville Hall		
1517	8	man	0	Baskerville Hall		
1517	9	,	0	Baskerville Hall		
1517	10	but	0	Baskerville Hall		
1517	11	such	0	Baskerville Hall		
1517	12	an	0	Baskerville Hall		
1517	13	impression	0	Baskerville Hall		
1517	14	might	0	Baskerville Hall		
1517	15	easily	0	Baskerville Hall		
1517	16	have	0	Baskerville Hall		
1517	17	been	0	Baskerville Hall		
1517	18	erroneous	0	Baskerville Hall		
1517	19	.	0	Baskerville Hall		
1518	1	How	0	Baskerville Hall		
1518	2	could	0	Baskerville Hall		
1518	3	I	0	Baskerville Hall		
1518	4	settle	0	Baskerville Hall		
1518	5	the	0	Baskerville Hall		
1518	6	point	0	Baskerville Hall		
1518	7	forever	0	Baskerville Hall		
1518	8	?	0	Baskerville Hall		
1519	1	Obviously	0	Baskerville Hall		
1519	2	the	0	Baskerville Hall		
1519	3	first	0	Baskerville Hall		
1519	4	thing	0	Baskerville Hall		
1519	5	to	0	Baskerville Hall		
1519	6	do	0	Baskerville Hall		
1519	7	was	0	Baskerville Hall		
1519	8	to	0	Baskerville Hall		
1519	9	see	0	Baskerville Hall		
1519	10	the	0	Baskerville Hall		
1519	11	Grimpen	0	Baskerville Hall		
1519	12	postmaster	0	Baskerville Hall		
1519	13	,	0	Baskerville Hall		
1519	14	and	0	Baskerville Hall		
1519	15	find	0	Baskerville Hall		
1519	16	whether	0	Baskerville Hall		
1519	17	the	0	Baskerville Hall		
1519	18	test	0	Baskerville Hall		
1519	19	telegram	0	Baskerville Hall		
1519	20	had	0	Baskerville Hall		
1519	21	really	0	Baskerville Hall		
1519	22	been	0	Baskerville Hall		
1519	23	placed	0	Baskerville Hall		
1519	24	in	0	Baskerville Hall		
1519	25	Barrymore	0	Baskerville Hall		
1519	26	's	0	Baskerville Hall		
1519	27	own	0	Baskerville Hall		
1519	28	hands	0	Baskerville Hall		
1519	29	.	0	Baskerville Hall		
1520	1	Be	0	Baskerville Hall		
1520	2	the	0	Baskerville Hall		
1520	3	answer	0	Baskerville Hall		
1520	4	what	0	Baskerville Hall		
1520	5	it	0	Baskerville Hall	answer	Abstract
1520	6	might	0	Baskerville Hall		
1520	7	,	0	Baskerville Hall		
1520	8	I	0	Baskerville Hall	Dr. Watson	Physical
1520	9	should	0	Baskerville Hall		
1520	10	at	0	Baskerville Hall		
1520	11	least	0	Baskerville Hall		
1520	12	have	0	Baskerville Hall		
1520	13	something	0	Baskerville Hall		Abstract
1520	14	to	0	Baskerville Hall		
1520	15	report	0	Baskerville Hall		NoMotion
1520	16	to	0	Baskerville Hall		
1520	17	Sherlock	0	Baskerville Hall		
1520	18	Holmes	0	Baskerville Hall	Sherlock Holmes	Physical
1520	19	.	0	Baskerville Hall		
1521	1	Sir	0	Baskerville Hall		
1521	2	Henry	0	Baskerville Hall		
1521	3	had	0	Baskerville Hall		
1521	4	numerous	0	Baskerville Hall		
1521	5	papers	0	Baskerville Hall		
1521	6	to	0	Baskerville Hall		
1521	7	examine	0	Baskerville Hall		
1521	8	after	0	Baskerville Hall		
1521	9	breakfast	0	Baskerville Hall		
1521	10	,	0	Baskerville Hall		
1521	11	so	0	Baskerville Hall		
1521	12	that	0	Baskerville Hall		
1521	13	the	0	Baskerville Hall		
1521	14	time	0	Baskerville Hall		
1521	15	was	0	Baskerville Hall		
1521	16	propitious	1	Baskerville Hall		
1521	17	for	0	Baskerville Hall		
1521	18	my	0	Baskerville Hall		
1521	19	excursion	0	Baskerville Hall		
1521	20	.	0	Baskerville Hall		
1522	1	It	0	Baskerville Hall		
1522	2	was	0	Baskerville Hall		
1522	3	a	0	Baskerville Hall		
1522	4	pleasant	0	Baskerville Hall		
1522	5	walk	0	Baskerville Hall		
1522	6	of	0	Baskerville Hall		
1522	7	four	0	Baskerville Hall		
1522	8	miles	0	Baskerville Hall		
1522	9	along	0	Baskerville Hall		
1522	10	the	0	Baskerville Hall		
1522	11	edge	0	Baskerville Hall		
1522	12	of	0	Baskerville Hall		
1522	13	the	0	Baskerville Hall		
1522	14	moor	0	Baskerville Hall		
1522	15	,	0	Baskerville Hall		
1522	16	leading	0	Baskerville Hall		
1522	17	me	0	Baskerville Hall		
1522	18	at	0	Baskerville Hall		
1522	19	last	0	Baskerville Hall		
1522	20	to	0	Baskerville Hall		
1522	21	a	0	Baskerville Hall		
1522	22	small	0	Baskerville Hall		
1522	23	gray	0	Baskerville Hall		
1522	24	hamlet	0	Baskerville Hall		
1522	25	,	0	Baskerville Hall		
1522	26	in	0	Baskerville Hall		
1522	27	which	0	Baskerville Hall		
1522	28	two	0	Baskerville Hall		
1522	29	larger	0	Baskerville Hall		
1522	30	buildings	0	Baskerville Hall		
1522	31	,	0	Baskerville Hall		
1522	32	which	0	Baskerville Hall		
1522	33	proved	0	Baskerville Hall		
1522	34	to	0	Baskerville Hall		
1522	35	be	0	Baskerville Hall		
1522	36	the	0	Baskerville Hall		
1522	37	inn	1	Baskerville Hall		
1522	38	and	0	Baskerville Hall		
1522	39	the	0	Baskerville Hall		
1522	40	house	0	Baskerville Hall		
1522	41	of	0	Baskerville Hall		
1522	42	Dr.	0	Baskerville Hall		
1522	43	Mortimer	0	Baskerville Hall		
1522	44	,	0	Baskerville Hall		
1522	45	stood	0	Baskerville Hall		
1522	46	high	0	Baskerville Hall		
1522	47	above	0	Baskerville Hall		
1522	48	the	0	Baskerville Hall		
1522	49	rest	0	Baskerville Hall		
1522	50	.	0	Baskerville Hall		
1523	1	The	0	Baskerville Hall		
1523	2	postmaster	0	Baskerville Hall		
1523	3	,	0	Baskerville Hall		
1523	4	who	0	Baskerville Hall		
1523	5	was	0	Baskerville Hall		
1523	6	also	0	Baskerville Hall		
1523	7	the	0	Baskerville Hall		
1523	8	village	0	Baskerville Hall		
1523	9	grocer	1	Baskerville Hall		
1523	10	,	0	Baskerville Hall		
1523	11	had	0	Baskerville Hall		
1523	12	a	0	Baskerville Hall		
1523	13	clear	0	Baskerville Hall		
1523	14	recollection	0	Baskerville Hall		
1523	15	of	0	Baskerville Hall		
1523	16	the	0	Baskerville Hall		
1523	17	telegram	0	Baskerville Hall		
1523	18	.	0	Baskerville Hall		
1524	1	``	0	Baskerville Hall		
1524	2	Certainly	0	Baskerville Hall		
1524	3	,	0	Baskerville Hall		
1524	4	sir	0	Baskerville Hall		
1524	5	,	0	Baskerville Hall		
1524	6	''	0	Baskerville Hall		
1525	1	said	0	Baskerville Hall		
1525	2	he	0	Baskerville Hall		
1525	3	,	0	Baskerville Hall		
1526	1	``	0	Baskerville Hall		
1526	2	I	0	Baskerville Hall		
1526	3	had	0	Baskerville Hall		
1526	4	the	0	Baskerville Hall		
1526	5	telegram	0	Baskerville Hall		
1526	6	delivered	0	Baskerville Hall		
1526	7	to	0	Baskerville Hall		
1526	8	Mr.	0	Baskerville Hall		
1526	9	Barrymore	0	Baskerville Hall		
1526	10	exactly	0	Baskerville Hall		
1526	11	as	0	Baskerville Hall		
1526	12	directed	0	Baskerville Hall		
1526	13	.	0	Baskerville Hall		
1526	14	''	0	Baskerville Hall		
1527	1	``	0	Baskerville Hall		
1527	2	Who	0	Baskerville Hall		
1527	3	delivered	0	Baskerville Hall		
1527	4	it	0	Baskerville Hall		
1527	5	?	0	Baskerville Hall		
1527	6	''	0	Baskerville Hall		
